title,year,genres,duration,directors,actors,rating
tt0157182,1998,Drama,94,nm0770942,"nm0001083, nm0824150, nm0126535",5.7
tt2481480,2014,"Crime, Drama",104,nm0208343,"nm0685856, nm3616206, nm4156567",6.3
tt0040852,1948,Sci-Fi,244,"nm0071560, nm3703825","nm0001906, nm0624747, nm0094054",7.0
tt0106753,1993,"Horror, Romance, Thriller",104,nm0626409,"nm0000106, nm0627624, nm0160550",4.3
tt0092752,1987,"Animation, Adventure, Comedy",77,nm0439739,"nm0046559, nm0439739, nm0329060, nm0879073",7.2
tt0119080,1997,Drama,109,nm0501435,"nm0810619, nm0328709, nm0005551, nm0000168",7.3
tt0085515,1983,"Horror, Western",90,nm0189484,"nm0513731, nm0101777",6.3
tt0199865,1987,Action,88,nm0061792,"nm3870043, nm0071157, nm0810051, nm1670827",4.2
tt0109890,1994,"Action, Adventure, Crime",115,nm0002044,"nm0000285, nm0000107, nm0000514, nm0000249",5.8
tt0918575,2010,"Horror, Thriller",90,"nm1760759, nm1278274","nm2518059, nm0051619, nm5537030",6.0
tt0062767,1968,"Comedy, Romance",108,nm0291035,"nm0518178, nm0001859, nm0799014, nm0492444, nm0001699",6.8
tt0273498,2001,"Family, Drama",90,nm0171405,nm0001194,5.5
tt2246887,2014,Comedy,94,nm0742146,"nm1072555, nm0146536",5.0
tt0030802,1938,"Comedy, Musical",68,nm0124878,nm1360648,5.7
tt0892318,2010,"Adventure, Comedy, Drama",105,nm0935095,"nm1086543, nm0213482, nm0305558, nm2586196, nm1110629",6.5
tt2332623,2013,"Drama, Fantasy, Mystery",100,nm3718935,"nm3718935, nm4297258, nm1111927",4.7
tt9248110,2020,Thriller,89,nm0056527,"nm0000297, nm1982266, nm0070115, nm2415295",5.0
tt0119819,1997,"Comedy, Crime, Horror",82,nm0792398,"nm0001406, nm0000208, nm0000675",5.1
tt0058988,1965,Western,92,nm0071560,"nm0002053, nm0131713, nm0198241, nm0035159",5.9
tt0151804,1999,Comedy,89,nm0431918,"nm0515296, nm0000098",7.7
tt0390096,2004,Comedy,81,nm7557224,"nm0907794, nm0132687, nm1169332, nm0424513",3.1
tt0034740,1942,"Drama, Film-Noir, Thriller",74,nm0802563,"nm0137999, nm0446716, nm0060168",6.6
tt0073411,1975,"Crime, Drama, Thriller",98,nm0091575,"nm0001509, nm0733929, nm0711560, nm0629370, nm0930286",5.8
tt0118760,1997,"Drama, Romance, Sport",113,nm0006487,"nm0000358, nm0232697, nm0183323",7.0
tt0041969,1949,"Comedy, Romance",100,nm2418763,"nm0001078, nm0001955, nm0280178",6.1
tt1854564,2013,"Adventure, Family, Fantasy",106,nm0294457,"nm0503567, nm1275259",5.8
tt5176486,2016,Drama,95,nm4011579,"nm0222643, nm4636131, nm1209950, nm0733185",6.3
tt0107148,1993,Drama,109,nm0504297,nm0000678,6.3
tt3247714,2015,"Action, Crime, Thriller",96,nm0574625,"nm4696880, nm4554036, nm0706666",5.6
tt0107523,1991,"Comedy, Drama",112,nm0002137,"nm0000977, nm0000330, nm0000494, nm0000524",5.8
tt0112519,1995,"Action, Crime, Sci-Fi",92,nm0934912,"nm0670779, nm0001685, nm0936488",4.8
tt0087006,1984,"Drama, Comedy, Romance",110,nm0429958,"nm0000377, nm0000215, nm0000262, nm0822958",5.7
tt0120910,1999,"Animation, Comedy, Family",75,"nm0019282, nm0110293","nm0000188, nm0674221, nm0005065",7.2
tt2652118,2016,"Action, Adventure, Drama",96,nm0950759,"nm0947447, nm0000706, nm1484270",6.1
tt0023790,1933,"Drama, Mystery",60,nm0681635,"nm0260020, nm0933333, nm0645941, nm0226502, nm0002177",5.9
tt5716280,2018,"Drama, Mystery",94,nm2683203,"nm3880181, nm2655177, nm2142336",4.7
tt0046240,1954,"Drama, Sci-Fi",81,"nm0137999, nm0834744","nm0526485, nm0550912, nm0137999",5.5
tt0960144,2008,Comedy,113,nm0240797,"nm0001191, nm0001806, nm0004825",5.5
tt1701990,2011,"Comedy, Horror, Mystery",95,nm0994538,"nm2632793, nm0003930, nm1242688",5.7
tt0090678,1986,"Action, Drama, Thriller",104,nm0278735,"nm0001154, nm0416945",5.9
tt0117571,1996,"Horror, Mystery",111,nm0000127,"nm0000106, nm0413996, nm0909384",7.2
tt0218619,2001,"Horror, Mystery, Thriller",84,nm0139461,"nm0756089, nm0004747, nm0000729",3.9
tt0119141,1997,"Comedy, Drama, Romance",109,nm0855035,"nm0675209, nm0000161, nm0855103, nm8617248",6.1
tt0332281,2003,"Comedy, Romance, Drama",98,nm0464180,"nm0851582, nm0857620, nm0000236",5.4
tt1325031,1979,"Crime, Drama",83,"nm0110821, nm4362797","nm0000134, nm0912874, nm0585325, nm0186973",3.4
tt0316188,2002,"Drama, Romance",88,nm0813164,"nm0711559, nm0539208, nm1187044",7.2
tt6395628,2016,"Comedy, History, Musical",134,"nm4583848, nm4583853","nm2311252, nm4595499, nm4594572, nm8689907, nm4394885",8.1
tt1412367,2009,"Drama, Music",95,nm0819033,"nm0365445, nm0373100, nm0750019, nm0694066, nm0437263",4.9
tt0408345,2006,"Crime, Thriller",105,nm0518644,"nm0001230, nm0000515",5.8
tt1865573,2012,"Comedy, Horror, Mystery",91,nm0819527,"nm3846716, nm0112871",4.5
tt0115610,1996,"Horror, Thriller",80,nm0714599,"nm0000446, nm0001595, nm0001253",5.9
tt0080761,1980,"Horror, Mystery, Thriller",95,nm0192446,"nm0658133, nm0454415",6.5
tt0082242,1981,"Horror, Mystery",94,nm0792446,"nm0267232, nm0000758, nm0016776, nm0714836, nm0198553",6.6
tt0081237,1980,"Comedy, Drama, Horror",118,nm0087861,"nm0005078, nm2227791",7.0
tt1865503,2011,"Drama, Horror",69,nm1846132,"nm3338354, nm1488800, nm1541272, nm1846132",5.1
tt2041488,2012,"Comedy, Family, Fantasy",94,nm0925870,"nm2562621, nm2342402, nm0000902, nm1040365, nm1159702",5.1
tt0454848,2006,"Crime, Drama, Mystery",129,nm0000490,"nm0000243, nm0654110, nm0000149",7.6
tt1535438,2012,"Comedy, Drama, Romance",100,nm0291205,"nm0000658, nm0000169, nm0136797, nm0005443",6.3
tt0079710,1979,"Comedy, Musical, Romance",110,nm0000265,"nm0233209, nm0373627, nm0888937, nm0603890",5.9
tt0056687,1962,"Drama, Horror, Thriller",134,nm3427857,"nm0000012, nm0001076, nm0120658",8.1
tt1758575,2012,"Comedy, Drama",108,nm4757367,"nm1483867, nm2322853, nm0713389",5.9
tt6621408,2018,Comedy,99,nm3652101,"nm0146941, nm3652101, nm1941140",4.5
tt0155877,1998,"Comedy, Drama",92,nm0841559,"nm0663854, nm0913460, nm0856908, nm0785517, nm0066023",5.5
tt0071232,1973,Horror,69,nm0288958,"nm0073506, nm0822685, nm0310060",4.8
tt2433148,2014,Drama,80,nm2259519,"nm10762246, nm2259519",5.9
tt2093977,2013,"Horror, Thriller",94,nm1471703,"nm4219564, nm3089858",5.6
tt1252507,2010,Drama,89,nm0004165,"nm0001002, nm3163952",5.9
tt0118229,1996,"Crime, Drama",103,nm0327064,"nm0001650, nm0000666, nm0872242",5.6
tt0251582,1997,"Comedy, Horror",99,nm0261528,"nm0514179, nm0893196, nm0001842, nm0489861",2.7
tt0144637,1999,"Comedy, Horror, Thriller",97,nm0796146,"nm0005129, nm0610056, nm2209384",3.8
tt0025239,1934,"Musical, Comedy",77,nm0878338,"nm0001078, nm0137634, nm0950019",6.8
tt0407680,2005,Comedy,83,nm0033578,"nm1470729, nm1192060, nm0057970",4.2
tt5742568,2016,"Action, Horror, Sci-Fi",85,nm1629105,"nm1938755, nm0566187, nm4487395",3.3
tt0056700,1962,"Animation, Adventure, Biography",135,"nm0505610, nm0657162","nm0002131, nm0003337, nm0001954",6.4
tt1735862,2012,"Action, Crime, Drama",91,nm0404882,"nm1087183, nm0000241",4.5
tt0443771,2006,"Animation, Action, Adventure",88,"nm2089388, nm1033761","nm0258268, nm0295579, nm0000434, nm0448962, nm0523180",6.5
tt7708376,2019,"Comedy, Thriller",88,nm4113629,"nm0108362, nm3046540, nm2793419",4.9
tt0363029,2003,"Comedy, Drama",100,nm0165679,"nm0000597, nm0822155, nm0115671, nm0644897",6.0
tt0041673,1949,"Comedy, Musical, Romance",103,nm0550892,"nm0526184, nm0528658, nm0214529",6.5
tt1680311,2015,"Family, Sport",94,nm0779641,"nm3986030, nm0000498, nm0245145, nm3649584",4.8
tt6095486,2018,Drama,77,nm1989167,"nm5642266, nm2943468, nm5154209",4.7
tt1999890,2018,"Horror, Thriller",89,nm0687427,"nm6407242, nm4806678, nm5046593",5.5
tt6104206,2017,"Horror, Thriller",85,nm0340436,"nm0000679, nm5160420, nm1137837, nm3682083",5.0
tt0407814,2006,"Comedy, Drama",78,nm1470996,"nm0569847, nm0295103, nm0001086",4.9
tt1374996,2011,Comedy,108,nm0080787,"nm1584553, nm2774563, nm3300197",5.8
tt0056541,1962,Drama,120,nm1444462,"nm0000056, nm0656183, nm0004309",7.3
tt2224219,2015,"Adventure, Drama, Family",82,nm0371565,"nm2125007, nm1747518",5.5
tt0168199,1999,"Comedy, Drama",89,nm0401763,"nm0046469, nm0614165, nm0911395",6.4
tt1560976,2010,"Comedy, Horror",87,nm0842689,"nm0919482, nm2998441, nm2816668",3.6
tt2797642,2013,"Horror, Sci-Fi, Thriller",91,nm0004760,"nm1732403, nm1489037, nm0118427",4.3
tt0470732,2006,"Biography, Comedy, Drama",102,nm0000837,"nm0000215, nm0000146",6.5
tt0047926,1955,"Biography, Crime, Drama",77,nm0780764,"nm3550772, nm0132790, nm0139792, nm0335497",6.5
tt0085168,1983,Drama,115,nm0000380,"nm0262538, nm0263062, nm0263195",6.7
tt0069404,1972,"Adventure, Comedy",108,nm0002030,"nm0001749, nm0566680",6.5
tt1012729,2009,Drama,120,nm0626686,"nm0000171, nm0899681",6.3
tt5278886,2018,"Horror, Thriller",84,nm2383715,"nm1485940, nm2370937, nm7020713",2.3
tt1693843,2011,Comedy,90,nm1085012,"nm0001757, nm0666388, nm0001803",4.8
tt0435505,2004,Drama,47,nm4038746,"nm1168734, nm0458893, nm2314547",4.6
tt2277308,2013,Thriller,91,"nm1725261, nm4291366","nm0001309, nm0184392, nm0726223, nm2482420",4.0
tt1393000,2009,"Action, Crime, Drama",91,nm0451076,"nm0000421, nm0001208, nm0000172, nm0005224, nm0007237",6.1
tt0067862,1971,Drama,72,nm0192446,"nm0001032, nm2467283, nm0189270",5.9
tt0082910,1981,"Drama, Horror, Romance",94,"nm0000116, nm0039890","nm0642078, nm0544750, nm0000448",3.7
tt7107018,2017,"Comedy, Romance",72,nm1373966,"nm9111783, nm5798420, nm7870901, nm7926155",4.4
tt10740584,2020,Horror,85,nm1115199,"nm6922643, nm9828983, nm7155911, nm4537136",3.8
tt0020873,1930,"Comedy, Romance",70,nm0628345,"nm0394244, nm0001479",6.2
tt0057887,1964,"Comedy, Music, Romance",99,nm0038906,"nm0000811, nm0002088, nm0405054",5.5
tt0055963,1962,"Action, Adventure, Drama",93,nm0623768,"nm0000989, nm0000543, nm0912001",6.1
tt4248930,2015,"Horror, Mystery, Thriller",79,nm6953494,"nm6953495, nm6953496, nm7011703, nm5225064",5.4
tt1810683,2015,"Drama, History, War",106,nm1920049,"nm3240106, nm0001833, nm1273708",7.4
tt2051879,2013,"Drama, Mystery, Sci-Fi",97,nm0179542,"nm0943079, nm1663205, nm0131235, nm2764521, nm0638824",6.4
tt0475255,2007,Drama,88,nm1330431,"nm0001599, nm1492784, nm1225406",5.6
tt4184878,2015,"Adventure, Comedy, Family",84,nm0935664,"nm3597101, nm3597252, nm2744009",3.3
tt5526536,2017,Horror,104,nm7300538,"nm3563426, nm0387470, nm4517428",2.8
tt0448115,2019,"Action, Adventure, Comedy",132,nm2497546,"nm1157048, nm0835016, nm4755508, nm6244013, nm0111013",7.1
tt0165454,1999,"Drama, Crime, Thriller",94,nm0596542,"nm0253035, nm0001073, nm0000422, nm0001505, nm0940158",5.6
tt0393735,2006,"Comedy, Family, Fantasy",98,nm0005367,"nm4558737, nm0004862, nm0340720",4.4
tt0025384,1934,Drama,67,nm0591173,"nm0944087, nm0111612, nm0899091, nm0381154",4.9
tt0240772,2001,"Crime, Thriller",116,nm0001752,"nm0000123, nm0005170",7.7
tt0787485,2008,"Comedy, Horror",84,nm0000387,"nm0291881, nm0432657, nm0574460",4.0
tt3832096,2016,"Horror, Sci-Fi, Thriller",99,nm0953511,"nm1463605, nm4568989, nm4692308, nm3206051, nm1450183",3.7
tt1833887,2012,"Horror, Thriller",76,nm2532081,"nm3062739, nm3633663, nm6306727",3.1
tt1646972,2015,Thriller,80,nm3902034,"nm0864937, nm0542677, nm2861251",5.7
tt1049956,2008,"Crime, Drama, Mystery",92,nm1266318,"nm2831799, nm2782660, nm0105448",5.5
tt1114677,2009,"Comedy, Drama, Family",102,nm0155093,"nm1415323, nm0004854, nm0652089",4.5
tt0100856,1990,"Action, Horror",89,nm0267740,"nm2301404, nm0601611",2.9
tt6236662,2018,Drama,98,nm0240107,"nm6733943, nm0424608, nm0456507",4.9
tt0116684,1996,"Drama, Romance",112,nm0001874,"nm0001593, nm0461025, nm9318791",6.8
tt2394099,1989,"Action, Adventure",93,nm0792763,"nm0338807, nm0945632",5.0
tt3700364,2015,Family,90,nm2625452,"nm0002436, nm0786136, nm0000452",5.1
tt0092965,1987,"Action, Drama, History",153,nm0000229,"nm0000288, nm0000518, nm0001669, nm0369814",7.7
tt0019852,1929,"Drama, Romance",71,nm0523932,"nm0000858, nm0394806, nm0889511, nm0098376",6.8
tt0145653,1999,Drama,145,nm0662029,"nm0001833, nm0001015",7.3
tt0072351,1974,"Action, Comedy, Crime",104,nm0001627,"nm0001627, nm0001070, nm0000896",6.7
tt0120029,1997,"Comedy, Family, Sci-Fi",95,nm0318795,"nm0005558, nm0526649, nm0006669",5.9
tt1662500,2016,"Crime, Drama, Mystery",85,nm0006589,"nm0737533, nm0000499, nm0557219",6.6
tt0097699,1989,Action,85,nm0580726,"nm0385320, nm0000987",4.1
tt0219400,2002,"Comedy, Romance",91,nm0103655,"nm0001670, nm0651660, nm0000671, nm0000664",5.5
tt0090305,1985,"Comedy, Romance, Sci-Fi",94,nm0996244,"nm0001309, nm0001456, nm0593819",6.6
tt1659341,2011,Drama,104,nm0039468,"nm3443190, nm3043680, nm2336168",5.0
tt0051489,1958,"Crime, Drama, Film-Noir",75,nm0075318,"nm0005162, nm0641663, nm0662231",6.4
tt0083641,1982,"Comedy, Drama, Romance",116,nm0422484,"nm0000608, nm0000443, nm0001788, nm0400464",5.5
tt0032643,1940,"Comedy, Crime, Drama",97,nm0782597,"nm0792130, nm0528705",6.7
tt0021735,1931,Drama,74,"nm0007973, nm0896826","nm0000845, nm0827032, nm0681635, nm0268742",6.4
tt1001534,2009,Drama,88,nm1582519,"nm0019133, nm0001746, nm0051482",5.5
tt5153588,2019,"Fantasy, Sci-Fi, Thriller",74,nm0506346,"nm0506346, nm3201934, nm1921747",3.5
tt0031072,1939,Drama,72,nm0857949,"nm0917768, nm0721728",6.9
tt0031718,1939,Western,57,nm1302358,"nm0000078, nm0181003, nm0369058, nm3917514",5.7
tt10006006,2019,"Family, Romance",84,nm0776271,"nm0570860, nm3858223, nm0000481, nm4835867",5.3
tt2752688,2014,"Biography, Drama",103,nm0829537,"nm0305558, nm0091035",6.6
tt0063591,1968,"Action, Adventure, Comedy",101,nm0706347,"nm0461455, nm0722315, nm0001067",6.4
tt0033337,1941,"Drama, Film-Noir, Mystery",67,nm0374702,"nm0215260, nm0001333, nm0002503",6.3
tt1520368,2009,"Animation, Action, Drama",96,nm3632927,"nm0120872, nm0136439, nm0247659",4.2
tt2076862,2012,"Drama, Horror, Thriller",76,nm2208558,"nm4710357, nm3512105, nm5510474",6.0
tt1532503,2010,"Comedy, Drama, Romance",105,nm0590122,"nm0000191, nm1894010, nm0491259, nm0899681",7.2
tt0074207,1976,"Comedy, Sport",110,nm0000824,"nm0001850, nm0000469, nm0001640, nm0206245",6.9
tt0032044,1939,"Action, Comedy, Mystery",59,nm0809467,"nm0943837, nm0420765, nm2127140, nm0111355",6.2
tt4834150,2016,Horror,105,nm3048607,"nm3048607, nm6166410, nm2726382",4.4
tt1839426,2013,"Comedy, Horror",96,nm3456163,"nm1625215, nm3456417, nm4343392",4.7
tt0107286,1993,"Action, Crime, Drama",110,nm0394280,"nm0000389, nm0000421, nm0001459",6.7
tt0081576,1979,"Action, Crime, Drama",89,nm0818539,"nm0336336, nm0001537, nm0887701, nm0182113",4.8
tt0211957,1972,Drama,93,nm0665807,"nm0665807, nm0139080, nm1131177, nm0302290, nm0036917",4.3
tt0054453,1960,"Comedy, Drama, War",99,nm0614646,"nm0000493, nm0625699, nm0526184",6.3
tt0087243,1984,"Horror, Sport",88,nm0254288,"nm0000476, nm0051562, nm0557758",4.8
tt0427415,2006,"Comedy, Romance, Sport",105,"nm1738714, nm0784634","nm1738018, nm0108907, nm1092034",1.4
tt0047209,1953,"Mystery, Thriller",82,nm0293707,"nm0001588, nm0807761",6.2
tt5903926,2018,"Drama, Sport",114,nm2675246,"nm0005501, nm0004979",6.1
tt0073282,1975,"Action, Comedy, Crime",110,nm0001627,"nm0001627, nm0001070, nm0516865, nm0025309",6.9
tt0106768,1993,"Action, Drama, Sci-Fi",90,nm0414910,"nm0478360, nm0690348, nm0457467",4.2
tt5610554,2018,"Comedy, Drama, Mystery",95,nm0718646,"nm0000234, nm4496875, nm0515296, nm8313926",7.0
tt0042874,1950,"Action, Crime, Drama",59,nm0627864,"nm2421594, nm0421922, nm0623684",2.1
tt0037960,1945,"Comedy, Crime, Mystery",64,nm0859651,"nm0307326, nm0767243, nm0329832",5.4
tt0046276,1953,Adventure,73,nm0071560,"nm0919321, nm0828234, nm0560091, nm0500273",6.5
tt0479162,2006,"Comedy, Drama, Sci-Fi",81,"nm1265927, nm0664920","nm0001650, nm0085860, nm0669681",6.9
tt0013597,1922,"Drama, Mystery",85,nm0662032,"nm0000858, nm0950019, nm0218781",5.8
tt0035572,1942,"Comedy, Family",88,nm0851537,"nm0001682, nm0350324",6.2
tt0033397,1941,"Adventure, Comedy, Horror",70,nm0736610,"nm0001651, nm0001890, nm0002024, nm0000509",6.3
tt0036581,1944,Drama,75,nm0580017,"nm0510134, nm0260722, nm0886870, nm0160130",6.9
tt0063227,1968,"Biography, Drama, History",134,nm0367431,"nm0000564, nm0000031, nm0000164",7.9
tt5265898,2017,"Adventure, Comedy, Horror",87,nm1966008,"nm0000792, nm0000276, nm0087734",4.8
tt0430779,2006,"Animation, Adventure, Comedy",87,"nm0103595, nm0001659","nm1408394, nm1545471, nm0001133",5.7
tt0117443,1996,Thriller,114,nm1503717,"nm0319680, nm0920569, nm0509033, nm0465896",4.7
tt0062684,1968,"Crime, Drama",102,nm0721949,"nm0641929, nm0352466",6.1
tt0120769,1998,"Action, Crime, Drama",122,nm0000500,"nm0000190, nm0000240, nm0000160, nm0188687",6.1
tt0042865,1950,Adventure,69,nm0075318,"nm0919321, nm0767243, nm0115452",6.8
tt0092834,1987,"Comedy, Fantasy, Romance",105,nm0572951,"nm0461021, nm0000121, nm0000322, nm0241232",5.8
tt0127723,1998,"Comedy, Romance",100,"nm0253323, nm0438226","nm0001349, nm0256121, nm0001432, nm0024404",6.5
tt0032946,1940,"Drama, Romance",93,nm0478441,"nm0001677, nm0566948",6.9
tt0387131,2005,"Drama, Mystery, Romance",129,nm0576987,"nm0000146, nm0001838, nm0468003, nm0396812",7.4
tt0019195,1928,"Drama, Romance",96,nm0629243,"nm0001256, nm0619261, nm0167032",7.2
tt0354899,2006,"Comedy, Drama, Fantasy",105,nm0327273,"nm0305558, nm0001250, nm0149260, nm0591877",7.3
tt0025500,1934,"Comedy, Crime, Romance",58,nm0189076,"nm0001932, nm0245304, nm0151377",6.4
tt1634275,2015,"Horror, Thriller",84,nm0955184,"nm0004193, nm2782855, nm0868956",3.5
tt6690836,2019,"Crime, Thriller",97,nm3572939,"nm4609822, nm0633223, nm7075019",4.5
tt0021829,1932,Comedy,73,nm0503777,"nm0808756, nm0197656",6.0
tt1758810,2017,"Crime, Drama, Mystery",119,nm0019247,"nm1055413, nm0272581, nm0001250, nm0439642",5.1
tt0033873,1941,"Drama, Thriller, War",105,nm0000485,"nm0682074, nm0000910, nm0001695",7.3
tt0359587,2002,"Action, Adventure, Crime",90,nm1345233,"nm1348271, nm1348416, nm0227068",1.4
tt0119229,1997,"Action, Comedy, Crime",107,nm0000786,"nm0000131, nm0000378, nm0000273, nm0000101, nm0000349",7.3
tt0192455,2000,"Comedy, Crime, Fantasy",95,nm0000778,"nm0000095, nm0000232, nm0002029",4.8
tt2070862,2013,"Drama, Thriller",111,nm1347153,"nm0810619, nm2342614, nm2578007",5.0
tt0232480,1967,Drama,90,nm0468002,"nm0385454, nm0900498, nm0542639, nm0029725",6.4
tt0111190,1994,"Comedy, Thriller",81,nm0339619,"nm0339619, nm0001123, nm0000708",4.7
tt0111191,1994,"Action, Drama, Thriller",81,nm0304787,"nm0001743, nm0001730, nm0000434, nm0220735",3.8
tt0045115,1952,Comedy,90,nm0005789,"nm0001955, nm0350324, nm0570615",6.1
tt0068506,1972,Fantasy,45,nm0112687,"nm2322470, nm0820589",6.0
tt0180287,1968,Romance,99,nm0417745,"nm0238513, nm0036208, nm0678284, nm0846308, nm0799510",6.6
tt0432348,2005,"Horror, Mystery",93,nm1135423,"nm0068551, nm0809938, nm0005531",6.6
tt0048712,1955,"Adventure, Drama, History",100,nm0950109,"nm0000014, nm0738042, nm0006890",5.6
tt0348663,2004,Comedy,92,nm0005272,"nm1307692, nm0005272, nm0600452",5.0
tt0199129,2000,Drama,107,nm0908326,"nm0044762, nm0924600, nm0593771",5.9
tt5536610,2018,"Comedy, Drama",123,nm0420982,"nm1063517, nm0316079, nm2801176",7.2
tt0028203,1936,"Drama, Romance",125,nm0002030,"nm0790454, nm0001366, nm0000858",6.5
tt5281700,2017,"Comedy, Drama, Music",107,nm0012137,"nm0001879, nm2014390",5.4
tt7236054,2020,"Sci-Fi, Thriller",91,nm0498555,"nm2460100, nm3401713, nm2342308",4.0
tt0213260,1992,"Drama, Family, Fantasy",90,nm0272613,"nm0806240, nm0199510, nm0372244, nm0421397",6.6
tt0076315,1977,Drama,90,nm0176702,"nm0226947, nm0215000, nm8070826, nm0585557",6.1
tt0043299,1951,Comedy,77,nm0428195,"nm0941253, nm0728812, nm1374151",6.4
tt0028616,1937,"Comedy, Romance",72,nm0857949,"nm0604656, nm0723422, nm2834389",6.8
tt0115950,1996,"Comedy, Drama, Romance",93,nm0170043,"nm0000530, nm0000666, nm0922294",6.8
tt0101327,1991,Action,106,nm0523000,"nm0534912, nm0124261",5.9
tt3107070,2014,"Comedy, Drama",93,nm3559783,"nm3887625, nm0461149, nm1715189",5.0
tt0215750,2001,"Drama, History, War",131,nm0000269,"nm0000179, nm0000438, nm0001838, nm0001212",7.6
tt0031051,1939,"Music, War, Western",61,nm0437356,"nm0001678, nm0371025",6.3
tt12192190,2020,"Action, Thriller",105,nm1126346,"nm0001092, nm11596317, nm0409410, nm6166773, nm0467559",4.8
tt2888068,2013,Horror,88,nm0935985,"nm3118186, nm3425823, nm5671661",2.6
tt0087800,1984,Horror,91,nm0000127,"nm0768334, nm0086867, nm0000486, nm0944143",7.5
tt1837709,2014,"Drama, Fantasy, Mystery",118,nm0326040,"nm0268200, nm0093589, nm2189625",6.2
tt0110986,1994,Drama,88,nm0006798,"nm0028690, nm0199920",6.8
tt2070852,2013,"Comedy, Horror",81,nm3143252,"nm1637961, nm2251731, nm0401091",4.4
tt0056262,1962,"Comedy, Family, Musical",151,nm0196536,"nm0696481, nm0429250, nm0004983",7.7
tt4906164,2017,"Action, Comedy, Horror",83,nm1290283,"nm0750521, nm0885934, nm3326859, nm4078122, nm6747721",4.9
tt2191888,2013,"Drama, Horror, Thriller",120,nm4179805,"nm1846132, nm1473159, nm1640351",5.7
tt0106364,1993,"Animation, Action, Crime",76,"nm0022828, nm0456631","nm0175834, nm0001127, nm0000952, nm0005078",7.8
tt0101588,1991,"Crime, Drama",129,nm0000626,"nm0001759, nm0579116, nm3139182, nm0516215",7.3
tt0047396,1954,"Mystery, Thriller",112,nm0000033,"nm0000071, nm0000038, nm0179819, nm0728812",8.4
tt1817771,2015,"Comedy, Horror, Sci-Fi",92,nm0681852,"nm1002609, nm4496875, nm1758915, nm0001459",5.9
tt0210389,1999,"Crime, Drama, History",76,nm5511492,"nm0000453, nm0325436, nm0904336",6.7
tt1986769,2013,"Action, Drama, History",103,"nm0071066, nm2756180","nm4609675, nm3651720, nm1648549",4.6
tt0491166,2007,"Horror, Sport, Thriller",82,nm7571830,"nm1945120, nm0370977, nm1783449",3.1
tt0101882,1991,"Drama, Thriller",86,nm0000788,"nm0001751, nm0000627, nm0000352, nm0042757, nm0385561",4.8
tt1042503,2009,Horror,100,nm0237236,"nm2212806, nm2216788, nm1706961",2.9
